TF,target,target_symbol,target_gene_id,signed_association_day14,absolute_association_day14,stable_edge,detection_fraction,mean_cpm,rank_fraction_day14,author_TF_sensitive,author_log2fc,author_beta_weight,author_p_weight,author_effect_025,author_direction_concordant,author_supported_concordant,absolute_association,signed_association_day7,absolute_association_day7,rank_fraction_day7,loo_sign_fraction_day7,loo_fisher_z_sd_day7,detection_fraction_day7,mean_cpm_day7,signed_association_day9,absolute_association_day9,rank_fraction_day9,loo_sign_fraction_day9,loo_fisher_z_sd_day9,detection_fraction_day9,mean_cpm_day9,signed_association_day11,absolute_association_day11,rank_fraction_day11,loo_sign_fraction_day11,loo_fisher_z_sd_day11,detection_fraction_day11,mean_cpm_day11,estimable_prior_timepoints,prior_sign_concordance_fraction,prior_median_rank_fraction,prior_median_rank_score,prior_median_aligned_fisher_z,prior_fisher_z_sd,prior_association_sd,prior_association_range,prior_rank_sd,minimum_loo_sign_fraction,prior_association_heterogeneity_q,prior_association_heterogeneity_p,prior_association_heterogeneity_fdr,observationally_transportable,effective_guides_used,perturbation_log2fc,perturbation_fdr,E1_supported,E1_direction_concordant,strict_E1_testable,effect_day 7,effect_day 9,effect_day 11,effect_day 14,interaction_fdr,state_dependent,trajectory_shift_supported,fate_shift_associated,observational_perturbation_magnitude_spearman,observational_perturbation_oriented_spearman,observational_perturbation_direction_concordance_fraction,log1p_mean_cpm,descriptive_edge_class,day14_selected_not_preterminal_transportable,observationally_variable_and_perturbationally_variable,transportable_but_strict_E1_unsupported,observational_perturbation_direction_conflict
BCL11A,ANP32E,ANP32E,ENSG00000143401,0.1686655756615094,0.1686655756615094,True,0.4677914110429448,153.33301011681624,0.0096021947873799,True,0.0752572153138462,-0.0839207658970183,1.18060745099266e-06,False,True,False,0.1686655756615094,0.02061550625489398,0.02061550625489398,0.6357525037728083,0.75,0.024301224900329453,0.7894736842105426,128.26880138237328,0.03566766715753852,0.03566766715753852,0.4281207133058985,1.0,0.016969148974178547,0.86806148590952,163.53469294306302,0.07652393639201237,0.07652393639201237,0.20150891632373114,1.0,0.007716969313064243,0.885987815491723,205.87186154991156,3,1.0,0.4281207133058985,0.5718792866941015,0.03568280397372047,0.02900979417757545,0.02892967001769395,0.05590843013711839,0.2171909145523918,0.75,2.1070686554642184,0.3487031374662238,0.5954128709604545,False,2,0.0601094775899329,0.9121997433162178,False,False,True,-0.0441324427155542,0.0095729706941303,-0.0416335092375638,-0.0289773955490586,0.9256815628692856,False,False,False,-0.39999999999999997,-0.39999999999999997,0.75,5.039112671140443,variable_and_atlas_unsupported,True,False,False,False
BCL11A,ATRX,ATRX,ENSG00000085224,0.1685902749681666,0.1685902749681666,True,0.5697852760736196,136.91715830418707,0.0097393689986282,False,,,,False,False,False,0.1685902749681666,0.06800051291937226,0.06800051291937226,0.1542049663877075,1.0,0.023578423751164247,0.9259002770083362,277.2174969332385,0.01851080234459401,0.01851080234459401,0.669684499314129,0.75,0.018772076815475405,0.9295473953886052,258.81012359397164,0.11896627016128185,0.11896627016128185,0.07448559670781893,1.0,0.0379389693794836,0.8912097476066053,224.4480361069567,3,1.0,0.1542049663877075,0.8457950336122925,0.06810561771942185,0.05051247960706653,0.05022954123867445,0.10045546781668784,0.323093397340964,0.75,8.07090946255434,0.017677639709524014,0.10521595173264774,False,2,0.0225423876603256,0.9590810020570693,False,False,True,-0.0301277974214287,-0.0302809431844258,-0.0810533869531046,0.0131046014469504,0.843292792515562,False,False,False,-0.39999999999999997,-0.39999999999999997,0.75,4.92665320276016,variable_and_atlas_unsupported,True,False,False,False
BCL11A,CDC73,CDC73,ENSG00000134371,0.1684243498486701,0.1684243498486701,True,0.5613496932515337,131.0194785425484,0.0098765432098765,False,,,,False,False,False,0.1684243498486701,0.015544033298935047,0.015544033298935047,0.7173823569762656,1.0,0.015917840058368583,0.7783933518005696,110.82522504668037,0.02034372552807821,0.02034372552807821,0.6385459533607681,1.0,0.014675604093243559,0.8121263877028523,121.75988244464382,0.044803760405441456,0.044803760405441456,0.4297668038408779,1.0,0.02475398753781273,0.8128807658833707,126.29762761425268,3,1.0,0.6385459533607681,0.36145404663923186,0.020346532758562918,0.015708239510102556,0.01569215293304029,0.029259727106506407,0.14861954683836698,1.0,0.6249509915102335,0.731633556854828,0.8605534571031126,False,2,-0.0721165020550918,0.7876661183921018,False,False,True,0.0773271750009544,0.0304522994188382,0.0273283374626855,-0.0365976221048128,0.7274907072774965,False,False,False,-0.39999999999999997,1.0,0.25,4.882949476416045,variable_and_atlas_unsupported,True,False,False,True
GFI1B,SMC6,SMC6,ENSG00000163029,0.1683519029760292,0.1683519029760292,True,0.3266871165644172,63.984797807454655,0.0012345679012345,True,0.201595086175764,-0.17487656701307,2.2480646432492e-21,False,True,False,0.1683519029760292,0.011602050437270035,0.011602050437270035,0.7498971052270544,0.5,0.02088815846712037,0.8130193905817354,141.84882322960874,0.07762890435839431,0.07762890435839431,0.030452674897119343,1.0,0.019147875928997114,0.9017933390265181,189.9960740785962,0.08986459761349659,0.08986459761349659,0.04101508916323731,1.0,0.02648715131569551,0.8651000870321938,195.29916882340507,3,1.0,0.04101508916323731,0.9589849108367627,0.07778540760425194,0.04221977941140181,0.0420996514606822,0.07826254717622655,0.41235614979177804,0.5,5.110858513636429,0.07765888930378144,0.2616847129422356,False,1,0.412686444103831,0.5981304723184852,False,False,False,-0.1250679206409849,-0.118335959781084,-0.1012573409768354,0.0874277991985929,0.3834988097931139,False,True,False,-1.0,-1.0,0.75,4.174153362656159,variable_and_atlas_unsupported,False,False,False,False
NFE2,LRRN2,LRRN2,ENSG00000170382,0.1681912229717123,0.1681912229717123,True,0.3013803680981595,51.35092023054766,0.0060356652949245,True,-0.220323357179021,0.116499659315972,2.91885697956395e-07,False,False,False,0.1681912229717123,0.10125519652604636,0.10125519652604636,0.008368774866236795,1.0,0.007696294149126561,0.03185595567867037,2.0501507634034697,0.09068993574014099,0.09068993574014099,0.0075445816186556925,1.0,0.0129132317817049,0.09564474807856525,10.95088895986433,0.11727997596834308,0.11727997596834308,0.020713305898491085,1.0,0.024869165330498766,0.3629242819843362,48.690017142323036,3,1.0,0.008368774866236795,0.9916312251337632,0.10160338446069857,0.013536511047406533,0.013388107477570351,0.02659004022820209,0.00737656243420079,1.0,0.5555714681973848,0.7574591017852982,0.8666676229299438,True,3,0.1263257595426887,0.7164056345758232,False,False,True,0.4795361821270387,0.6076888952306824,-0.1695832074298171,0.131240028149445,0.3823092466107897,False,False,False,-1.0,0.7999999999999999,0.25,3.9579695155870263,transportable_but_atlas_unsupported,False,False,True,True
GATA1,PRDX2,PRDX2,ENSG00000167815,0.1679514547260765,0.1679514547260765,True,0.9593558282208589,1507.5731381432174,0.0002743484224965,True,0.356841338828388,-0.602007513990337,2.91457743098958e-262,True,True,True,0.1679514547260765,0.0032010584115310537,0.0032010584115310537,0.9153519001234738,0.25,0.013935166759388242,0.9030470914127667,261.56217273817134,0.03310038939534503,0.03310038939534503,0.16104252400548696,1.0,0.007853099707058097,0.9829205807003111,568.3481723950765,0.08421462331460225,0.08421462331460225,0.00905349794238683,1.0,0.02522866195521098,0.9982593559616927,1413.2329257121107,3,1.0,0.16104252400548696,0.8389574759945131,0.03311248600539236,0.04107356608389045,0.04096712625332726,0.0810135649030712,0.4853624234767094,0.25,4.223545937539834,0.12102320574342211,0.34378116809242254,False,1,-0.0613464582203025,0.7783171861930037,False,False,False,-0.2968323520999208,-0.1937358316012536,-0.0726695980184435,-0.0947911360225428,0.2263152487447841,False,True,False,-0.7999999999999999,-0.7999999999999999,1.0,7.318919541443172,variable_but_atlas_supported,True,False,False,False
BCL11A,USP24,USP24,ENSG00000162402,0.1675408181892008,0.1675408181892008,True,0.6763803680981595,224.2350088186162,0.0100137174211248,False,,,,False,False,False,0.1675408181892008,0.10776743284954042,0.10776743284954042,0.04774317464672795,1.0,0.0067892934068644805,0.9044321329640134,285.47818248033263,0.12634111019368938,0.12634111019368938,0.0355281207133059,1.0,0.006667662816733627,0.9355251921435163,316.90826341642463,0.14099057476813545,0.14099057476813545,0.045404663923182445,1.0,0.005896553512250013,0.9129677980852816,268.170309266199,3,1.0,0.045404663923182445,0.9545953360768176,0.1270198446963349,0.01691209218540095,0.016650152458489227,0.03322314191859503,0.006483598290778372,1.0,0.7401108529857818,0.6906960467168697,0.8342365670775412,True,2,0.1321005340238512,0.5669126960961601,False,False,True,-0.0541449692503146,-0.021118915069004,-0.0561129697916316,0.1013388235024769,0.2262229782897601,False,False,False,0.7999999999999999,-0.39999999999999997,0.75,5.417144340749207,transportable_but_atlas_unsupported,False,False,True,False
NFE2,STX2,STX2,ENSG00000111450,0.1672218399912859,0.1672218399912859,True,0.723159509202454,225.71469812244945,0.0061728395061728,False,,,,False,False,False,0.1672218399912859,-0.01830682099116215,0.01830682099116215,0.6094114418987515,0.75,0.02810372324877196,0.4958448753462563,43.09486465421698,0.05508605947153612,0.05508605947153612,0.07160493827160494,1.0,0.007894786071240285,0.5896669513236622,62.66514044326585,0.08489273187637449,0.08489273187637449,0.07736625514403292,1.0,0.016980920223087843,0.7937336814621355,124.09844838353223,3,0.6666666666666666,0.07736625514403292,0.922633744855967,0.05514188020957173,0.0532059551934651,0.053111675324296254,0.10319955286753664,0.30885301489668293,0.75,7.709730390140266,0.021176457808621686,0.11409708386778006,False,3,-0.111126264848638,0.5324675436904682,False,False,True,0.1309601173020946,0.0737948705590116,-0.175923788441849,-0.1045487170049833,0.1023403654557358,False,True,False,0.0,0.7999999999999999,0.75,5.423692390535066,variable_and_atlas_unsupported,True,False,False,False
GFI1B,EXOC6,EXOC6,ENSG00000138190,0.1671091309147154,0.1671091309147154,True,0.3121165644171779,65.48404757188163,0.0013717421124828,False,,,,False,False,False,0.1671091309147154,-0.031066562542291204,0.031066562542291204,0.3841404856633283,1.0,0.007835107320803466,0.8538781163435112,180.6156467921815,0.015915787722423906,0.015915787722423906,0.605761316872428,0.75,0.03660383725186861,0.8949615713066198,203.66918379204475,0.07542350551863096,0.07542350551863096,0.08093278463648834,1.0,0.04728996797142695,0.8468233246301057,188.7195759182851,3,0.6666666666666666,0.3841404856633283,0.6158595143366716,0.015917131814973454,0.05344681005408304,0.05336766235172948,0.10649006806092216,0.2634690655582183,0.75,7.205733245758722,0.027245507798887045,0.1338489629167546,False,1,0.3139627141888408,0.7693660483263091,False,False,False,-0.0693196861314855,-0.0241331578931578,-0.1201386390738255,0.24729984348746,0.0718084273193391,False,False,False,1.0,-0.39999999999999997,0.5,4.196962032747408,variable_and_atlas_unsupported,True,False,False,False
NFE2,GYPE,GYPE,ENSG00000197465,0.1670006107321155,0.1670006107321155,True,0.6871165644171779,228.58902799390685,0.0063100137174211,True,-0.150474099509096,0.106636323084422,3.12184813600137e-14,False,False,False,0.1670006107321155,0.03652574077876387,0.03652574077876387,0.311428179448484,1.0,0.014819436748161446,0.1578947368421044,13.106054837450273,0.08720348835258307,0.08720348835258307,0.009739368998628258,1.0,0.009035566769811888,0.39666951323654726,51.74016002418962,0.1178601812928207,0.1178601812928207,0.020164609053497942,1.0,0.03860471178685074,0.8111401218450766,194.9399300986468,3,1.0,0.020164609053497942,0.9798353909465021,0.08742554722630573,0.041335329066049316,0.04107586098696411,0.08133444051405683,0.171249959328504,1.0,4.508189628267154,0.10496851676347488,0.3185074111597595,True,3,-0.0129941881345483,0.9581216780102612,False,False,True,-0.0085600381166856,0.2002444713765763,-0.1620972453384446,-0.0553643163102231,0.5303011696242652,False,False,False,0.19999999999999998,0.6000000000000001,0.75,5.4362908758205695,transportable_but_atlas_unsupported,False,False,True,False
BCL11A,BCAP29,BCAP29,ENSG00000075790,0.1669619377132272,0.1669619377132272,True,0.4309815950920245,87.37251874387066,0.0101508916323731,False,,,,False,False,False,0.1669619377132272,0.03599652100701614,0.03599652100701614,0.41747839209768145,1.0,0.014309243368541334,0.7610803324099866,105.20054262718904,0.037987277749023406,0.037987277749023406,0.40301783264746227,1.0,0.009610039420545982,0.8202391118702316,120.74017426543443,0.11675124615793471,0.11675124615793471,0.07764060356652949,1.0,0.03822810490226933,0.8555265448215762,143.52090186140606,3,1.0,0.40301783264746227,0.5969821673525377,0.038005565887758365,0.0463588240846532,0.04605983692641241,0.08075472515091857,0.19216710241251972,1.0,5.596253823293578,0.06092407198674981,0.2299512229255984,False,2,0.1057294685511537,0.8590040550092644,False,False,True,-0.0055246940733902,0.0020469130718856,-0.0681205663549636,0.1219806817927755,0.7519233907108527,False,False,False,0.7999999999999999,-0.39999999999999997,0.5,4.481561047374163,variable_and_atlas_unsupported,True,False,False,False
BCL11A,CD58,CD58,ENSG00000116815,0.1669201115777685,0.1669201115777685,True,0.6242331288343558,210.6032553248382,0.0102880658436214,True,0.094142018088618,-0.0955332889429973,3.33717580592849e-08,False,True,False,0.1669201115777685,0.08754760272638751,0.08754760272638751,0.08519687199890245,1.0,0.016668691020746806,0.7825484764543095,128.94528521069958,0.17611148425515105,0.17611148425515105,0.0064471879286694105,1.0,0.020876240742965343,0.8633646456020899,176.7886888830129,0.19103572911798639,0.19103572911798639,0.011385459533607681,1.0,0.01126192653786292,0.9103568320278405,238.6588367565691,3,1.0,0.011385459533607681,0.9886145404663923,0.1779668495860714,0.057057470958355665,0.05594057337956991,0.10348812639159888,0.04410975681510749,1.0,9.373411904819147,0.009216997433628433,0.06999866325563148,True,2,-0.0332460391758845,0.9144261961344348,False,False,True,-0.030993319159508,-0.0084444459105532,-0.1672957328847048,-0.0689969372824013,0.5325720593049655,False,False,False,0.39999999999999997,0.39999999999999997,1.0,5.35471308419869,transportable_but_atlas_unsupported,False,False,True,False
BCL11A,MAN2A1,MAN2A1,ENSG00000112893,0.1667260605265638,0.1667260605265638,True,0.7331288343558282,260.22701722074777,0.0104252400548696,True,0.120776953153096,-0.112277879205328,3.3283121385673804e-14,False,True,False,0.1667260605265638,0.14553490610508793,0.14553490610508793,0.016051584579503363,1.0,0.014646663846631179,0.8497229916897713,199.15773122372562,0.1285758848256968,0.1285758848256968,0.032784636488340194,1.0,0.02085311740856273,0.9163108454313021,237.5014020907269,0.14982442820950148,0.14982442820950148,0.035939643347050756,1.0,0.01697322259407886,0.9321148825065168,270.5326884994664,3,1.0,0.032784636488340194,0.9672153635116598,0.14657566091261642,0.011456655249439437,0.011236169265460864,0.02124854338380469,0.010688654233997822,1.0,0.4636222343476632,0.7930959113572029,0.8874355682091692,True,2,0.1274502048289875,0.5927629439269804,False,False,True,-0.0806861701296073,-0.0169829384343855,-0.0217080587265298,0.0180170215428392,0.6862244993331553,False,False,False,0.19999999999999998,-0.39999999999999997,0.75,5.565389827048452,transportable_but_atlas_unsupported,False,False,True,False
BCL11A,SPTB,SPTB,ENSG00000070182,0.1667198846408014,0.1667198846408014,True,0.7829754601226994,310.7787562531179,0.0105624142661179,True,0.123023088032733,-0.109078888039039,5.489946057489661e-10,False,True,False,0.1667198846408014,0.09900783285619572,0.09900783285619572,0.06242282892029085,1.0,0.026595787701037862,0.7666204986149732,145.55453223407054,0.1531456439451938,0.1531456439451938,0.015089163237311385,1.0,0.011657002946110455,0.9090520922289101,254.40805452734398,0.22858731066818866,0.22858731066818866,0.0032921810699588477,1.0,0.01027291200482169,0.9625761531766636,412.53457545778036,3,1.0,0.015089163237311385,0.9849108367626886,0.15436005126012006,0.06702126311249515,0.0650809607815274,0.12957947781199294,0.031294510195998895,1.0,11.288862611741273,0.003537159391026696,0.039809121146282274,True,2,-0.0013025688062026,0.9970386182900678,False,False,True,-0.0776539058528283,0.0029760891123275,-0.0523206365074718,0.0329689664042804,0.7578769200458321,False,False,False,-0.19999999999999998,-0.39999999999999997,0.5,5.742293821695482,transportable_but_atlas_unsupported,False,False,True,False
GFI1B,CARHSP1,CARHSP1,ENSG00000153048,0.1664018023664126,0.1664018023664126,True,0.3657975460122699,63.54922510339647,0.0015089163237311,False,,,,False,False,False,0.1664018023664126,0.06727330496112027,0.06727330496112027,0.06859651529702292,1.0,0.01531030376581816,0.581024930747924,55.31549602094542,0.07784149403986942,0.07784149403986942,0.03017832647462277,1.0,0.009078077173561926,0.6396242527754189,66.65155831536326,0.1137499495818804,0.1137499495818804,0.01083676268861454,1.0,0.044077651116461655,0.7528285465622241,98.81595469716206,3,1.0,0.03017832647462277,0.9698216735253772,0.07799928972513243,0.024574093160238137,0.024362478989288706,0.04647664462076012,0.029400233398921494,1.0,1.5170862105132408,0.46834826433107735,0.6837442821248512,True,1,0.0232451718206366,0.977178306437247,False,False,False,0.0412174588360177,0.0163890969802079,-0.114034297724329,0.1428629336667865,0.4995074917044341,False,False,False,0.7999999999999999,-0.19999999999999998,0.25,4.167428112625654,transportable_but_atlas_unsupported,False,False,False,True
NFE2,AHSP,AHSP,ENSG00000169877,0.1656944316447295,0.1656944316447295,True,1.0,4170.066185888826,0.0064471879286694,True,-0.197049513239891,0.110344095435827,1.8295321447208699e-56,False,False,False,0.1656944316447295,0.12022256648948366,0.12022256648948366,0.0016463163671285499,1.0,0.005176655553530176,0.9785318559557084,611.3953996265717,0.08711261028053202,0.08711261028053202,0.009876543209876543,1.0,0.010433338539605016,0.998719043552576,1061.351471040326,0.12051535293253607,0.12051535293253607,0.01783264746227709,1.0,0.012407638720894188,0.9999999999999868,2884.761247445307,3,1.0,0.009876543209876543,0.9901234567901235,0.12080685280432493,0.01941190699049883,0.0192011203698115,0.03340274265200405,0.008093552403816347,1.0,1.3792556725822758,0.5017627722161091,0.6995296306346206,True,3,0.0911948719943276,0.0086640490260288,False,False,True,0.0907913670209329,0.0261738126092948,0.0329363504036296,0.0904169053101092,0.7245100949286609,False,False,False,0.39999999999999997,-0.39999999999999997,0.0,8.335926962181532,transportable_but_atlas_unsupported,False,False,True,True
GATA1,HMBS,HMBS,ENSG00000256269,0.1656818314913657,0.1656818314913657,True,0.910276073619632,495.7640366753973,0.0004115226337448,True,0.214868666662985,-0.556332829516,3.7222677757298503e-155,False,True,False,0.1656818314913657,0.012364700208280604,0.012364700208280604,0.7013307723967622,0.5,0.031070940112509427,0.7520775623268835,108.79324378109683,0.052780916109760004,0.052780916109760004,0.024417009602194787,1.0,0.004499046396292567,0.8877028181042278,168.81875909119464,0.06863285434643833,0.06863285434643833,0.03168724279835391,1.0,0.016951781323322448,0.9651871192341047,307.2133682769714,3,1.0,0.03168724279835391,0.9683127572016461,0.05283001099818236,0.02906531472238007,0.029013961075575145,0.05626815413815772,0.3887346042577208,0.5,2.307242140703579,0.3154922787522674,0.5743815310225103,False,1,0.0622922992508012,0.8233275118560639,False,False,False,-0.2193228406900867,-0.0526722395137475,-0.0451456609417161,0.0883021437778562,0.2984021551627289,False,True,False,-0.39999999999999997,-1.0,0.75,6.208115138054138,variable_and_atlas_unsupported,False,False,False,False
