TF,target,target_symbol,target_gene_id,signed_association_day14_frozen,absolute_association_day14_frozen,frozen_day14_E0,signed_association_day7,absolute_association_day7,rank_fraction_day7,bootstrap_top5_frequency_day7,bootstrap_sign_consistency_day7,E0_timepoint_day7,power_matched_bootstrap_top5_frequency_day7,power_matched_bootstrap_sign_consistency_day7,E0_timepoint_power_matched_day7,state_unadjusted_signed_association_day7,state_unadjusted_absolute_association_day7,state_unadjusted_rank_fraction_day7,state_unadjusted_bootstrap_top5_frequency_day7,state_unadjusted_bootstrap_sign_consistency_day7,state_unadjusted_E0_timepoint_day7,signed_association_day9,absolute_association_day9,rank_fraction_day9,bootstrap_top5_frequency_day9,bootstrap_sign_consistency_day9,E0_timepoint_day9,power_matched_bootstrap_top5_frequency_day9,power_matched_bootstrap_sign_consistency_day9,E0_timepoint_power_matched_day9,state_unadjusted_signed_association_day9,state_unadjusted_absolute_association_day9,state_unadjusted_rank_fraction_day9,state_unadjusted_bootstrap_top5_frequency_day9,state_unadjusted_bootstrap_sign_consistency_day9,state_unadjusted_E0_timepoint_day9,signed_association_day11,absolute_association_day11,rank_fraction_day11,bootstrap_top5_frequency_day11,bootstrap_sign_consistency_day11,E0_timepoint_day11,power_matched_bootstrap_top5_frequency_day11,power_matched_bootstrap_sign_consistency_day11,E0_timepoint_power_matched_day11,state_unadjusted_signed_association_day11,state_unadjusted_absolute_association_day11,state_unadjusted_rank_fraction_day11,state_unadjusted_bootstrap_top5_frequency_day11,state_unadjusted_bootstrap_sign_consistency_day11,state_unadjusted_E0_timepoint_day11,signed_association_day14,absolute_association_day14,rank_fraction_day14,bootstrap_top5_frequency_day14,bootstrap_sign_consistency_day14,E0_timepoint_day14,power_matched_bootstrap_top5_frequency_day14,power_matched_bootstrap_sign_consistency_day14,E0_timepoint_power_matched_day14,state_unadjusted_signed_association_day14,state_unadjusted_absolute_association_day14,state_unadjusted_rank_fraction_day14,state_unadjusted_bootstrap_top5_frequency_day14,state_unadjusted_bootstrap_sign_consistency_day14,state_unadjusted_E0_timepoint_day14,discovery_pattern,power_matched_discovery_pattern,discovery_class,any_preterminal_E0,preterminal_E0_omitted_by_day14,power_matched_preterminal_E0,power_robust_preterminal_omission,state_unadjusted_preterminal_E0,state_unadjusted_preterminal_omission,state_unadjusted_only_preterminal_omission,effective_guides_used,effective_guide_names,E1_supported,E1_direction_concordant,discovery_anchor_timepoint,signed_association,feature_index,effective_guides_used_time_resolved,effective_guide_names_time_resolved,strict_time_resolved_testable,strict_time_resolved_unresolved_reason,interaction_f_stat,interaction_p_value,model_df_numerator,model_df_denominator,effect_day 7,effect_se_day 7,effect_p_value_day 7,effect_day 9,effect_se_day 9,effect_p_value_day 9,effect_day 11,effect_se_day 11,effect_p_value_day 11,effect_day 14,effect_se_day 14,effect_p_value_day 14,effect_difference_day 7_vs_day 9,effect_difference_se_day 7_vs_day 9,effect_difference_p_value_day 7_vs_day 9,effect_difference_day 7_vs_day 11,effect_difference_se_day 7_vs_day 11,effect_difference_p_value_day 7_vs_day 11,effect_difference_day 7_vs_day 14,effect_difference_se_day 7_vs_day 14,effect_difference_p_value_day 7_vs_day 14,effect_difference_day 9_vs_day 11,effect_difference_se_day 9_vs_day 11,effect_difference_p_value_day 9_vs_day 11,effect_difference_day 9_vs_day 14,effect_difference_se_day 9_vs_day 14,effect_difference_p_value_day 9_vs_day 14,effect_difference_day 11_vs_day 14,effect_difference_se_day 11_vs_day 14,effect_difference_p_value_day 11_vs_day 14,consistent_effective_guides_day 7,effective_guide_direction_consistent_day 7,leave_one_effective_guide_out_direction_consistent_day 7,consistent_effective_guides_day 9,effective_guide_direction_consistent_day 9,leave_one_effective_guide_out_direction_consistent_day 9,consistent_effective_guides_day 11,effective_guide_direction_consistent_day 11,leave_one_effective_guide_out_direction_consistent_day 11,consistent_effective_guides_day 14,effective_guide_direction_consistent_day 14,leave_one_effective_guide_out_direction_consistent_day 14,effect_fdr_edge_time_day 7,effect_fdr_edge_time_day 9,effect_fdr_edge_time_day 11,effect_fdr_edge_time_day 14,interaction_fdr,effect_fdr_within_timepoint_day 7,strict_total_support_day 7,strict_direction_concordant_day 7,negligible_effect_supported_day 7,effect_fdr_within_timepoint_day 9,strict_total_support_day 9,strict_direction_concordant_day 9,negligible_effect_supported_day 9,effect_fdr_within_timepoint_day 11,strict_total_support_day 11,strict_direction_concordant_day 11,negligible_effect_supported_day 11,effect_fdr_within_timepoint_day 14,strict_total_support_day 14,strict_direction_concordant_day 14,negligible_effect_supported_day 14,effect_difference_fdr_edge_pair_day 7_vs_day 9,effect_difference_fdr_edge_pair_day 7_vs_day 11,effect_difference_fdr_edge_pair_day 7_vs_day 14,effect_difference_fdr_edge_pair_day 9_vs_day 11,effect_difference_fdr_edge_pair_day 9_vs_day 14,effect_difference_fdr_edge_pair_day 11_vs_day 14,strict_any_timepoint_support,strict_support_pattern,strict_temporal_support_class,observational_direction_concordant_day7,observational_direction_concordant_day9,observational_direction_concordant_day11,observational_direction_concordant_day14
NFE2,WDR43,WDR43,ENSG00000163811,-0.0414979398611337,0.0414979398611337,False,-0.023224022291155697,0.023224022291155697,0.5069282480449994,0.0,0.75,False,0.0,0.62,False,-0.02014590184300048,0.02014590184300048,0.5635889696803402,0.0,0.75,False,-0.05502254905662107,0.05502254905662107,0.06995884773662552,0.21,1.0,False,0.12,0.96,False,-0.09180979922049524,0.09180979922049524,0.020850480109739368,0.62,1.0,False,-0.15387430786601317,0.15387430786601317,0.003978052126200274,0.91,1.0,True,0.95,1.0,True,-0.21667903915696163,0.21667903915696163,0.005761316872427984,1.0,1.0,True,-0.04149793986113369,0.04149793986113369,0.30246913580246915,0.0,0.94,False,0.01,0.94,False,-0.03982046280236952,0.03982046280236952,0.3160493827160494,0.0,0.9299999999999999,False,0010,0010,day11_only_preterminal_discovery,True,True,True,True,True,True,False,3,NFE2_288;NFE2_533;NFE2_682,False,False,day 11,-0.15387430786601317,3776,3,NFE2_288;NFE2_533;NFE2_682,True,not_applicable,4.775438642807925,0.004506094241015553,3.0,66.0,0.0029014497519616513,0.09430306166802462,0.9755479779972315,-0.015334226546185282,0.08468326244991566,0.8568617338920448,0.15275969463033143,0.12536103738049928,0.2273498459695849,0.4891831736125394,0.1157275694452649,7.439150881468872e-05,0.018235676298146933,0.12674510791002755,0.8860361914970843,-0.14985824487836977,0.15687082945238157,0.34291349968789553,-0.4862817238605777,0.14928475397598998,0.0017775896610941107,-0.1680939211765167,0.15128332569148606,0.2705481507926608,-0.5045174001587247,0.14340197093788462,0.000791927886111879,-0.3364234789822079,0.17061142993018827,0.05281803119968988,1.0,False,False,2.0,False,True,2.0,False,True,3.0,True,True,0.9958109126772241,0.9771484091890561,0.7162092056008507,0.00566120770941528,0.1143854691950102,0.9978985780075468,False,True,False,0.9888208610891526,False,False,False,0.8025228057974463,False,True,False,0.00231594860839716,True,True,False,0.9928329670556052,0.8871542631298343,0.10885445965875275,0.8419078256079263,0.06443906360965153,0.5281803119968987,True,0001,localized_support_no_detected_heterogeneity,True,False,True,True
NFE2,XRCC2,XRCC2,ENSG00000196584,-0.0364431048824147,0.0364431048824147,False,-0.04291768948697332,0.04291768948697332,0.22266428865413637,0.1,0.94,False,0.04,0.91,False,-0.04232972353890491,0.04232972353890491,0.2256825353272054,0.07,0.9299999999999999,False,-0.09300814454564331,0.09300814454564331,0.005898491083676269,0.85,1.0,True,0.64,1.0,False,-0.09954292426223611,0.09954292426223611,0.014677640603566529,0.86,1.0,True,-0.09739256661602616,0.09739256661602616,0.04458161865569273,0.3,1.0,False,0.28,1.0,False,-0.12893457610191356,0.12893457610191356,0.0691358024691358,0.18,1.0,False,-0.03644310488241471,0.03644310488241471,0.3643347050754458,0.01,0.86,False,0.01,0.92,False,-0.030426349596882993,0.030426349596882993,0.43580246913580245,0.0,0.94,False,0100,0000,early_only_discovery,True,True,False,False,True,True,False,3,NFE2_288;NFE2_533;NFE2_682,False,False,day 9,-0.09300814454564331,14628,3,NFE2_288;NFE2_533;NFE2_682,True,not_applicable,17.3625801749392,2.0367397148683615e-08,3.0,66.0,0.012762302971521526,0.09424462199648176,0.892694523375522,0.07990000217931481,0.08463078417450004,0.3485614520258591,-0.17794345424338442,0.1252833510602547,0.16021912951331577,0.9057963938404984,0.11565585299166085,5.295470360797007e-11,-0.06713769920779328,0.12666656388033315,0.5978664380426825,0.19070575721490596,0.1567736164925296,0.22814968602896654,-0.8930340908689769,0.14919224211227738,9.802766229949895e-08,0.25784345642269924,0.1511895753115202,0.09281669190095927,-0.8258963916611837,0.14331310463882735,2.3701090294088745e-07,-1.083739848083883,0.17050570191086187,2.222844029838654e-08,1.0,False,False,3.0,True,True,3.0,True,True,3.0,True,True,0.9842528854695063,0.8036545732489939,0.6257078430697539,5.2425156571890366e-08,2.016372317719678e-05,0.9974405474986257,False,True,False,0.9273603450848704,False,True,False,0.775669764780479,False,False,False,1.747505219063012e-08,True,True,False,0.9591333053859948,0.817556277471514,0.00019409477135300793,0.6433760954238695,0.0002815689526937743,0.00013203693537241606,True,0001,late_amplification_support_detected,True,True,False,True
NFE2,HNRNPA1,HNRNPA1,ENSG00000135486,0.0347626875920561,0.0347626875920561,False,0.012555701566982463,0.012555701566982463,0.7182055151598299,0.02,0.71,False,0.02,0.69,False,0.011290045436195377,0.011290045436195377,0.7431746467279462,0.02,0.65,False,-0.04438816424513844,0.04438816424513844,0.13484224965706448,0.1,0.94,False,0.11,0.91,False,-0.05590616108254594,0.05590616108254594,0.12043895747599451,0.13,0.98,False,-0.12482013638605104,0.12482013638605104,0.014677640603566529,0.71,1.0,True,0.73,1.0,True,-0.19773232708296684,0.19773232708296684,0.01083676268861454,0.96,1.0,True,0.034762687592056155,0.034762687592056155,0.3850480109739369,0.0,0.85,False,0.0,0.89,False,0.041459781848995715,0.041459781848995715,0.29698216735253774,0.01,0.89,False,0010,0010,day11_only_preterminal_discovery,True,True,True,True,True,True,False,3,NFE2_288;NFE2_533;NFE2_682,False,False,day 11,-0.12482013638605104,21837,3,NFE2_288;NFE2_533;NFE2_682,True,not_applicable,6.1589782783559315,0.000934106350702477,3.0,66.0,-0.016220880486071367,0.04538216891051357,0.7219114856469765,0.03280414129663327,0.04075276085864886,0.4237359573169266,0.05084671874283671,0.06032843125737082,0.402366631416853,0.2779141485396509,0.05569244530635412,4.6580566056399905e-06,-0.04902502178270464,0.06099449788812596,0.4244202760453464,-0.06706759922890808,0.075492124575996,0.37754921804685715,-0.29413502902572225,0.07184142063756555,0.00011785541382178558,-0.01804257744620344,0.07280320827805284,0.8050379197733618,-0.24511000724301762,0.06901040488073859,0.0007117902788907798,-0.22706742979681416,0.08210461669222115,0.007361007573456552,2.0,False,True,3.0,True,True,3.0,True,True,3.0,True,True,0.9512446877626971,0.8440615648767753,0.8337895658873563,0.0006831816354938653,0.03853188696647718,0.9496082260186736,False,False,True,0.952314909881353,False,True,True,0.8723316954244743,False,True,False,0.00024270926524124162,True,True,False,0.9203983573186887,0.9057838930365064,0.020590034061806067,0.9862703046253984,0.0614571653730941,0.23507733863619312,True,0001,late_onset_support_detected,True,True,True,False
NFE2,MPHOSPH10,MPHOSPH10,ENSG00000124383,0.033365120973939,0.033365120973939,False,-0.10032038253661944,0.10032038253661944,0.006173686376732062,0.71,1.0,True,0.62,1.0,False,-0.1012480056251236,0.1012480056251236,0.005350528193167787,0.59,1.0,False,-0.028332620806193864,0.028332620806193864,0.33209876543209876,0.01,0.89,False,0.03,0.81,False,-0.04752047619429983,0.04752047619429983,0.1776406035665295,0.04,0.99,False,-0.06415104804156013,0.06415104804156013,0.16570644718792868,0.06,0.96,False,0.04,0.97,False,-0.1035186973896459,0.1035186973896459,0.13388203017832648,0.07,1.0,False,0.03336512097393907,0.03336512097393907,0.4027434842249657,0.01,0.9,False,0.0,0.92,False,0.034388403495376994,0.034388403495376994,0.3842249657064472,0.01,0.89,False,1000,0000,early_only_discovery,True,True,False,False,False,False,False,3,NFE2_288;NFE2_533;NFE2_682,False,False,day 7,-0.10032038253661944,4185,3,NFE2_288;NFE2_533;NFE2_682,True,not_applicable,4.1475108023112846,0.009378964031266902,3.0,66.0,0.05289313286258007,0.0649687336452425,0.4184970053671867,-0.02907528871607931,0.05834131177719993,0.6198833259908992,0.11409805634773341,0.08636567787943328,0.19102867303711896,0.31418702082436406,0.07972883914595193,0.00019876341073571835,0.08196842157865938,0.08731921330011455,0.3512965252767728,-0.06120492348515334,0.1080738944752177,0.5730937782749138,-0.261293887961784,0.10284757723460256,0.013426259522691487,-0.14317334506381274,0.10422446438077043,0.17418229410305283,-0.34326230954044334,0.09879471874268139,0.0009091049617920122,-0.20008896447663066,0.11754028291243435,0.09340497312148181,2.0,False,True,3.0,True,True,3.0,True,True,3.0,True,True,0.8409377780621458,0.9381120358516175,0.6682628491404514,0.01093198759046451,0.1848941984897848,0.8450359591715938,False,True,False,0.9888208610891526,False,False,False,0.7797726582260645,False,True,False,0.00479940918605759,True,True,False,0.8921339718443909,0.949266814723383,0.31398417938892687,0.7625653174039213,0.07013119124907496,0.6433760954238695,True,0001,localized_support_no_detected_heterogeneity,True,False,True,False
NFE2,RNF217,RNF217,ENSG00000146373,0.0332992388168696,0.0332992388168696,False,0.04372305245315738,0.04372305245315738,0.2164906022774043,0.03,0.93,False,0.06,0.89,False,0.0423560655109317,0.0423560655109317,0.22527095623542323,0.04,0.95,False,0.0917244584309607,0.0917244584309607,0.006858710562414266,0.82,1.0,True,0.53,1.0,False,0.12419606468595303,0.12419606468595303,0.005624142661179698,0.96,1.0,True,0.0780454425915486,0.0780454425915486,0.09890260631001371,0.12,0.99,False,0.1,1.0,False,0.11750534476908354,0.11750534476908354,0.09135802469135802,0.15,1.0,False,0.03329923881686958,0.03329923881686958,0.403840877914952,0.0,0.87,False,0.01,0.85,False,0.03662918671568614,0.03662918671568614,0.353360768175583,0.0,0.88,False,0100,0000,early_only_discovery,True,True,False,False,True,True,False,3,NFE2_288;NFE2_533;NFE2_682,False,False,day 9,0.0917244584309607,12537,3,NFE2_288;NFE2_533;NFE2_682,True,not_applicable,7.030517145337016,0.0003574228668096321,3.0,66.0,-0.0871641303561097,0.10309900486603535,0.40091926070323064,0.07317802890634059,0.0925819367151676,0.43211717535768723,0.0026375432169815777,0.1370538556680359,0.9847040595691847,0.6271242055106635,0.12652184387580062,5.281874598819248e-06,-0.1603421592624503,0.1385670228095345,0.2513839146750103,-0.08980167357309128,0.17150266516250293,0.6022989404925284,-0.7142883358667732,0.16320901256394893,4.39427895835365e-05,0.07054048568935901,0.16539399734998284,0.6711317112739859,-0.5539461766043229,0.15677752384721405,0.0007548317201150549,-0.6244866622936819,0.18652489466880093,0.001347815392438549,3.0,True,True,2.0,False,True,1.0,False,False,3.0,True,True,0.8337895658873563,0.8507400329569803,0.9964077016174846,0.000747007978975865,0.021993387099773238,0.8409111612207593,False,True,False,0.952314909881353,False,False,False,0.9926181185738076,False,False,False,0.0002614527926415528,True,False,False,0.8302800082348707,0.9591333053859948,0.01070261010609975,0.970395265781241,0.062273616909492034,0.09309329571029047,True,0001,late_amplification_support_detected,True,False,False,False
NFE2,CALM1,CALM1,ENSG00000198668,-0.020367388317599,0.020367388317599,False,-0.05823067396063887,0.05823067396063887,0.09946494718068322,0.2,0.97,False,0.23,0.99,False,-0.06156775806763803,0.06156775806763803,0.07916037865276444,0.23,0.98,False,0.006495458859971613,0.006495458859971613,0.8275720164609054,0.01,0.57,False,0.03,0.53,False,-0.015596708537253418,0.015596708537253418,0.6522633744855967,0.0,0.8200000000000001,False,-0.14137196550876965,0.14137196550876965,0.006858710562414266,0.89,1.0,True,0.76,1.0,True,-0.21487105317182334,0.21487105317182334,0.006310013717421125,0.99,1.0,True,-0.020367388317599003,0.020367388317599003,0.601920438957476,0.0,0.75,False,0.0,0.6799999999999999,False,-0.01655188039814542,0.01655188039814542,0.6603566529492455,0.0,0.81,False,0010,0010,day11_only_preterminal_discovery,True,True,True,True,True,True,False,3,NFE2_288;NFE2_533;NFE2_682,False,False,day 11,-0.14137196550876965,24700,3,NFE2_288;NFE2_533;NFE2_682,True,not_applicable,11.780367192735437,2.840191328866258e-06,3.0,66.0,0.12929558658039725,0.05985710514828397,0.03440366101171945,0.1656022354385973,0.05375111746221323,0.0030084036364586217,0.36320554402451855,0.07957057452066588,2.239259559948589e-05,0.6352295800668315,0.07345591087197265,1.8413238575894644e-12,-0.036306648858200063,0.08044908741041976,0.6532529859886662,-0.2339099574441213,0.09957082587927833,0.02181718225775633,-0.5059339934864343,0.09475570631241113,1.2343185305375132e-06,-0.19760330858592123,0.09602426234023093,0.0435580378509021,-0.46962734462823424,0.0910217197731829,2.4561022133272448e-06,-0.272024036042313,0.10829241511564894,0.014460538018834389,3.0,True,True,3.0,True,True,3.0,True,True,3.0,True,True,0.31463856260140644,0.07389503023483288,0.00260807878158718,4.938093072543775e-09,0.0007029473538943988,0.3005046474865857,False,True,False,0.10270067586531156,False,True,False,0.0060980267977879974,True,True,False,1.8229106190135697e-09,True,True,False,0.9685978378173001,0.371329692295337,0.0008146502301547586,0.49230801014954984,0.0013262951951967122,0.3254601639574876,True,0011,late_amplification_support_detected,True,False,True,True
NFE2,CHAF1A,CHAF1A,ENSG00000167670,-0.0151447103580316,0.0151447103580316,False,-0.04936259666034103,0.04936259666034103,0.1605158457950336,0.06,0.98,False,0.03,0.9,False,-0.04640622473293342,0.04640622473293342,0.18219234462889286,0.07,0.97,False,-0.02692424433805505,0.02692424433805505,0.35665294924554186,0.01,0.84,False,0.07,0.8200000000000001,False,-0.03162561474908362,0.03162561474908362,0.361042524005487,0.0,0.96,False,-0.1406417133211236,0.1406417133211236,0.0075445816186556925,0.82,1.0,True,0.83,1.0,True,-0.16527021873072795,0.16527021873072795,0.02633744855967078,0.76,1.0,True,-0.015144710358031653,0.015144710358031653,0.6969821673525377,0.0,0.69,False,0.0,0.83,False,-0.0048579428080625636,0.0048579428080625636,0.9004115226337449,0.0,0.63,False,0010,0010,day11_only_preterminal_discovery,True,True,True,True,True,True,False,3,NFE2_288;NFE2_533;NFE2_682,False,False,day 11,-0.1406417133211236,31060,3,NFE2_288;NFE2_533;NFE2_682,True,not_applicable,3.37009150487945,0.023578869244987255,3.0,66.0,-0.016576803122235154,0.06991428406905097,0.8133122290200129,-0.001512138202741757,0.06278236954447568,0.9808571662200402,0.044096495074778905,0.0929400066507378,0.6367366479154191,0.30147989677280657,0.08579795843002302,0.0008029628443175745,-0.015064664919493397,0.09396612710177561,0.8731185540508438,-0.06067329819701406,0.11630069627103329,0.6036302613859084,-0.3180566998950417,0.11067654127071333,0.005452062356659847,-0.04560863327752066,0.1121582398304213,0.6855841140458998,-0.30299203497554833,0.10631517105464801,0.0058280763730664716,-0.25738340169802765,0.12648768519899137,0.04588628141015174,2.0,False,False,1.0,False,False,2.0,False,True,3.0,True,True,0.9723150463918616,0.9964077016174846,0.9413691281157486,0.031482503598986085,0.2778938161016355,0.9769053913731035,False,False,False,0.9939084898237869,False,False,True,0.905975588824765,False,True,False,0.013705745101282736,True,True,False,0.9924590770128674,0.9591333053859948,0.2089370993455451,0.9707721756808536,0.21009249738352986,0.4998246106902883,True,0001,localized_support_no_detected_heterogeneity,False,False,True,True
NFE2,PIR,PIR,ENSG00000087842,-0.0149478117516792,0.0149478117516792,False,-0.09761136946405576,0.09761136946405576,0.007682809713266566,0.73,1.0,True,0.69,1.0,False,-0.09409876513204003,0.09409876513204003,0.00919193304980107,0.54,1.0,False,-0.014553329601451255,0.014553329601451255,0.6167352537722908,0.0,0.73,False,0.0,0.79,False,-0.03244126715783924,0.03244126715783924,0.35075445816186557,0.0,0.95,False,-0.042105972478495755,0.042105972478495755,0.3541838134430727,0.01,0.9,False,0.0,0.97,False,-0.06002973379561769,0.06002973379561769,0.3683127572016461,0.0,0.96,False,-0.014947811751679302,0.014947811751679302,0.7013717421124829,0.01,0.69,False,0.0,0.5800000000000001,False,-0.014308272036436614,0.014308272036436614,0.7068587105624142,0.0,0.69,False,1000,0000,early_only_discovery,True,True,False,False,False,False,False,3,NFE2_288;NFE2_533;NFE2_682,False,False,day 7,-0.09761136946405576,35401,3,NFE2_288;NFE2_533;NFE2_682,True,not_applicable,8.23489772798897,9.851649460208199e-05,3.0,66.0,0.3904925437300482,0.13422497929036775,0.004932979782803032,0.4453468249724249,0.12053276900589525,0.00044899842557536974,0.8097420769242529,0.17843092629856716,2.463849211227474e-05,1.3350968546481017,0.1647192608316156,1.7156502741491767e-11,-0.0548542812423767,0.1804009242485418,0.7620321383099266,-0.41924953319420477,0.22327995997237268,0.06484378353738032,-0.9446043109180535,0.21248242269518072,3.435963936389277e-05,-0.3643952519518281,0.2153270625443844,0.09530750938059937,-0.8897500296756768,0.20410924352694643,4.673028772907699e-05,-0.5253547777238488,0.24283745664266562,0.0341360769688582,3.0,True,True,3.0,True,True,3.0,True,True,3.0,True,True,0.10281368389421057,0.019825232664816818,0.0026394769876588444,2.2646583618769132e-08,0.008127610804671765,0.11099204511306823,False,True,False,0.037042370109968005,True,True,False,0.0060980267977879974,True,True,False,8.492468857038424e-09,True,True,False,0.9818167958727516,0.5647684372610544,0.009322497107137874,0.6449277385497841,0.01070261010609975,0.4439199119378994,True,0111,late_amplification_support_detected,True,True,True,True
NFE2,RSL1D1,RSL1D1,ENSG00000171490,-0.0063773624148992,0.0063773624148992,False,-0.03647523633492412,0.03647523633492412,0.2981204554808616,0.06,0.87,False,0.0,0.7,False,-0.03682138960625806,0.03682138960625806,0.2881053642474962,0.08,0.92,False,-0.009375259482586688,0.009375259482586688,0.754320987654321,0.0,0.65,False,0.05,0.69,False,-0.03819457621856457,0.03819457621856457,0.27146776406035666,0.01,0.96,False,-0.14153799881890508,0.14153799881890508,0.006721536351165981,0.82,1.0,True,0.8,1.0,True,-0.20301307651983994,0.20301307651983994,0.009190672153635117,0.97,1.0,True,-0.0063773624148992574,0.0063773624148992574,0.8676268861454046,0.0,0.5800000000000001,False,0.0,0.56,False,-0.005629003799226689,0.005629003799226689,0.8850480109739369,0.0,0.61,False,0010,0010,day11_only_preterminal_discovery,True,True,True,True,True,True,False,3,NFE2_288;NFE2_533;NFE2_682,False,False,day 11,-0.14153799881890508,26811,3,NFE2_288;NFE2_533;NFE2_682,True,not_applicable,4.483870998533078,0.006324409905903033,3.0,66.0,-0.05387917144270894,0.08586564864931404,0.5325081300035169,0.09602602715180499,0.07710654491366972,0.21739983381653355,0.1375050113862435,0.11414482838235675,0.23263900547038882,0.44039216939754555,0.10537327888682492,8.782477322124436e-05,-0.14990519859451393,0.11540506438840192,0.19848147830501936,-0.19138418282895242,0.14283539989934257,0.18487517022597488,-0.4942713408402545,0.13592806009550795,0.00054285477528096,-0.04147898423443849,0.1377478170969016,0.7642676353146908,-0.3443661422457406,0.13057161702255335,0.01040860447580241,-0.30288715801130206,0.15534661164569458,0.05545628691820516,3.0,True,True,3.0,True,True,3.0,True,True,3.0,True,True,0.9011676046213363,0.7056868783780933,0.7228789595430134,0.005998906024090484,0.14907537635342863,0.9042590886852174,False,False,False,0.8717928470528922,False,True,False,0.8025228057974463,False,True,False,0.0025572507496774096,True,True,False,0.782335753902996,0.7755356717106573,0.0546535146638797,0.9822253751990445,0.2772516169787727,0.5321653381165407,True,0001,localized_support_no_detected_heterogeneity,False,True,True,True
NFE2,CCDC138,CCDC138,ENSG00000163006,-0.0062147400109239,0.0062147400109239,False,-0.08685747206721654,0.08685747206721654,0.017286321854849775,0.43,1.0,False,0.42,1.0,False,-0.08347496902596052,0.08347496902596052,0.02071614761970092,0.41,1.0,False,-0.05419283375596146,0.05419283375596146,0.0737997256515775,0.17,0.97,False,0.19,0.97,False,-0.0799874504735137,0.0799874504735137,0.03717421124828532,0.36,1.0,False,-0.12744323596776488,0.12744323596776488,0.012894375857338821,0.74,1.0,True,0.62,1.0,False,-0.18475307016612968,0.18475307016612968,0.015912208504801097,0.87,1.0,True,-0.006214740010923937,0.006214740010923937,0.870644718792867,0.0,0.55,False,0.0,0.6,False,-0.0040206081955710985,0.0040206081955710985,0.9174211248285322,0.0,0.6,False,0010,0000,day11_only_preterminal_discovery,True,True,False,False,True,True,False,3,NFE2_288;NFE2_533;NFE2_682,False,False,day 11,-0.12744323596776488,4670,3,NFE2_288;NFE2_533;NFE2_682,True,not_applicable,9.21276138079368,3.5739047477782845e-05,3.0,66.0,-0.07190326058064893,0.12922645211232728,0.5798103673403255,-0.04455807239016206,0.11604413861156984,0.702231093734852,-0.05507350392484932,0.17178617329341375,0.7495314538603216,0.8702876900888257,0.15858512911957104,6.952398706993329e-07,-0.027345188190486872,0.1736828086819211,0.8753762022997521,-0.016829756655799607,0.21496503264562444,0.9378337172609849,-0.9421909506694746,0.20456959476767464,1.928844363311699e-05,0.010515431534687265,0.20730830046309298,0.9596989408483715,-0.9148457624789876,0.19650823210230214,1.608997897798873e-05,-0.925361194013675,0.23379420975008297,0.00018747875397088059,3.0,True,True,3.0,True,True,2.0,False,False,3.0,True,True,0.9209288065734175,0.9512446877626971,0.9536651452960184,0.00013110237561758848,0.004422707125375627,0.9325151673704044,False,False,False,0.9888208610891526,False,False,False,0.9464746675021918,False,False,False,4.588583146615597e-05,True,True,False,0.9924590770128674,0.9985290805278076,0.006365186398928606,0.9985290805278076,0.00614525457597627,0.025041202258387997,True,0001,late_amplification_support_detected,False,False,False,True
NFE2,NUDT4,NUDT4,ENSG00000173598,0.004738556876488,0.004738556876488,False,0.05948458282695269,0.05948458282695269,0.09068459322266428,0.21,1.0,False,0.14,0.96,False,0.06199606904614696,0.06199606904614696,0.0769652901632597,0.19,0.99,False,0.05184584366303903,0.05184584366303903,0.08765432098765433,0.11,0.99,False,0.13,0.92,False,0.08700337246837009,0.08700337246837009,0.025377229080932786,0.56,1.0,False,0.1306472412855347,0.1306472412855347,0.010973936899862825,0.73,1.0,True,0.78,1.0,True,0.2191346561485278,0.2191346561485278,0.005212620027434842,1.0,1.0,True,0.004738556876488041,0.004738556876488041,0.9026063100137174,0.0,0.51,False,0.0,0.56,False,0.0018332958196928808,0.0018332958196928808,0.9631001371742113,0.0,0.51,False,0010,0010,day11_only_preterminal_discovery,True,True,True,True,True,True,False,3,NFE2_288;NFE2_533;NFE2_682,False,False,day 11,0.1306472412855347,22286,3,NFE2_288;NFE2_533;NFE2_682,True,not_applicable,4.610003035255864,0.005460114519609599,3.0,66.0,-0.21869182736063894,0.050336516247042336,4.920780126966569e-05,-0.3875546871447543,0.045201718170811755,2.493986400274634e-12,-0.5166353359951369,0.06691445413578974,8.366956510858293e-11,-0.37968145854581625,0.061772360054641706,5.1612403541186375e-08,0.16886285978411533,0.06765323490774292,0.015066293382073952,0.297943508634498,0.08373355982029823,0.0006973075342847332,0.16098963118517728,0.07968431046704896,0.04740937446820003,0.12908064885038265,0.08075109595469405,0.11470856329669338,-0.007873228598938048,0.0765442342199188,0.9183871316349469,-0.1369538774493207,0.09106793419755936,0.13738658525919667,3.0,True,True,3.0,True,True,3.0,True,True,3.0,True,True,0.004531695186694794,4.938093072543775e-09,6.626629556599769e-08,1.7032093168591503e-05,0.13184178961984153,0.009878982502365236,False,True,False,2.4690465362718876e-09,True,True,False,8.28328694574971e-08,True,True,False,7.29946850082493e-06,True,True,False,0.3290212598879385,0.0614571653730941,0.5025776911503514,0.6833359170420543,0.9956309587135882,0.7190099704313906,True,0111,localized_support_no_detected_heterogeneity,True,True,True,True
